5.442749515269147409e-01,8.498902934142248400e-01,8.262440647180137043e-01,7.631331560735643560e-01,5.881893571133570697e-01
1.060828655433779133e+00,9.258152687765266453e-01,4.155696388354326865e-01,5.252987845669512268e-01,2.538344866712008430e-01
7.327190991987067026e-01,4.778136806841264406e-01,8.103243257703108826e-01,1.246340387694311880e-01,8.785967997764081439e-01
3.189984711098961534e-01,8.842186584604136979e-01,4.868477648644066180e-01,4.369163443084359555e-01,2.755545956669155361e-01
7.886975925274524180e-01,7.705119261785747797e-01,6.462328101485689258e-01,-5.263213334251782421e-02,6.141659196348148164e-01
2.493590593021704771e-01,1.009959793358928160e+00,7.617110579872787834e-01,7.011563053975318205e-01,8.771131334671976587e-01
9.388950813193814859e-01,7.384991243218564927e-01,2.346324024289168086e-01,2.170535678966336868e-01,7.743515624304199152e-01
7.863601216054194598e-01,5.397797531671064686e-01,5.237074723031670542e-01,2.429014468548912065e-01,5.513557778193125536e-01
2.383182276714300718e-01,4.373163755584686396e-01,7.958455262106159944e-01,4.941084348982406893e-01,9.092613586027822326e-01
4.300113289922110615e-01,1.001527857346704797e+00,5.092280409810591157e-01,3.466191314038439830e-01,9.255670713103657521e-01
1.193473899895930446e+00,4.008030605290847648e-01,5.216970199146272469e-01,4.965679015721070066e-01,6.905685331836277641e-01
2.465776114210426195e-01,2.143653670258525712e-01,4.066890426723628327e-01,1.054524886584881749e+00,3.747282183349395224e-01
7.122514135670348079e-01,6.468068434862229710e-01,1.028212547647740838e+00,5.159889451844884567e-01,2.296833046354155305e-01
1.061138700944356916e+00,7.940617465231294414e-01,2.095441796452538752e-01,1.140106960190083507e+00,2.536667384387175095e-01
1.479111328683819226e-01,5.100607088972042291e-01,9.440971849798428517e-01,3.062575188338732546e-01,8.963750831393347829e-01
4.488694086123902194e-01,1.000841142269000450e+00,7.538296572988069100e-01,1.043435331052450010e+00,3.899447539471347923e-01
9.081178329482603173e-01,8.268985204590509897e-01,2.334902259958197279e-01,5.118301158784841487e-01,1.043235875202671137e+00
8.500621139049985286e-01,7.317581111082986922e-01,4.984744152292632791e-01,1.059121818843338225e+00,2.451325645259577191e-01
6.065157254663273712e-01,2.900511154097308864e-01,7.551884631459334640e-01,5.118731890550171082e-01,3.595385908799242358e-01
6.986415436039303817e-01,-5.252118282721306153e-02,7.450204618944546997e-01,6.486944704788957239e-01,4.431599062962092161e-01
1.111963781019845721e+00,4.302494970438887623e-01,9.142635030451541356e-01,3.038120528542639365e-01,4.743832133988787891e-01
