7.726408682102328118e-01,4.995969804873617304e-01,5.735546873849050042e-01,4.619657058124023719e-01,1.002456248744947986e+00
4.690066866185805261e-01,7.255741808269356996e-01,6.440664622511035331e-01,4.871885882229904929e-01,6.371683090669097993e-01
4.558891195936153329e-01,6.688355758837007947e-01,6.796231500297861272e-01,3.128162152866737489e-01,6.359279030307979363e-01
-4.476621667505500252e-02,2.365365146561498877e-01,6.575697841801809718e-01,4.471840507348492921e-01,6.849835123875859244e-01
4.780618994504258756e-01,7.966285405255724150e-01,5.464826128277279205e-01,2.403894840350106477e-01,4.442528304070125222e-01
8.532662050628079253e-01,9.849589790465210770e-01,3.638610649289578114e-01,4.907038590413786427e-01,6.664429268022221686e-01
3.734715489083768047e-01,1.150276734152470670e+00,9.013113367297430623e-01,1.315084629009105055e-01,4.634313547289171248e-02
3.898975722138460220e-01,1.011404122951218731e+00,1.227800143590674908e-01,4.920949006442095208e-01,4.619015551742495229e-01
1.560483369121747899e-01,5.923865847766097703e-01,7.744108370178759415e-01,1.602189916921250845e-01,7.829613628356566490e-01
3.613132817035994426e-01,7.109829613481160049e-01,5.128665546415758225e-01,9.634177560940204721e-01,4.216190346485796936e-01
1.702195132685163995e-02,7.501370938404909872e-01,4.508038790815458441e-01,8.191151632484297007e-01,1.070711271488520966e+00
4.189094607940050397e-01,8.871366667651834348e-01,-4.538308186611369338e-02,2.777035649874993184e-01,5.256610757582587112e-01
7.969539925554296467e-01,7.122429528862772585e-01,6.192425639439307350e-01,2.858459212553448037e-01,3.981327923280596481e-01
1.149381896972389017e+00,1.250793598488510738e-01,4.790857403168584661e-01,8.298215154989533326e-01,5.302014337487028772e-01
1.766501359868169752e-01,2.220265637348817489e-01,7.774005120859079909e-01,3.605745756723871542e-01,9.867701428352503301e-01
4.167623376888547337e-01,6.715110223942905021e-01,6.889726740608853595e-01,1.235367795815261571e+00,3.921430028972665016e-01
6.544784953646726189e-01,7.421875765134864356e-01,9.215114979134486628e-01,5.047720598870055614e-02,8.440286668450102114e-01
1.089523960046274942e+00,6.490932861769167506e-01,4.597031200964309949e-01,3.192767775553213006e-01,6.298146697137295691e-01
6.852871935892559385e-01,7.795963306955888683e-01,1.349406704886849662e-01,7.316878359798852927e-01,7.275195468206191625e-03
5.311989012670296217e-01,1.966191601544005907e-01,-2.452294880179222980e-01,9.457071422909835157e-01,8.585573871645179045e-01
6.554786464216079134e-01,2.990692114758414233e-01,5.209959748331508544e-01,1.054334293106255593e+00,4.624337767682220601e-01
6.740390353404694945e-01,4.670387075735604743e-01,5.611595610602325701e-01,6.700645346985200090e-01,4.602477233337261553e-01
1.867568014470587512e-01,5.100846815603589102e-01,5.769207371155044006e-01,5.950742332047715966e-01,7.706529116229478005e-01
3.543530826342047163e-02,1.181923107196110712e+00,3.129474129333127963e-01,5.094132273913200004e-01,6.664526634202716515e-01
5.308172183929416033e-01,4.334321121920182152e-01,3.858779644348632187e-01,6.922464095500558967e-01,1.057180128990498957e+00
8.568156596145954929e-01,3.020957011175689488e-01,8.963702888839385485e-01,3.908478124484586202e-01,5.883498056091205353e-01
7.603882501630669921e-01,1.217074306956961588e-01,7.458818682374552811e-01,5.815675270896727422e-01,6.472076382403333383e-01
7.982548621382808962e-01,8.499518554809343263e-01,6.863830360942154707e-01,7.569835072459564218e-01,5.033549758538556906e-01
1.195517658627557100e+00,2.966592455790117988e-01,2.424646692953120672e-02,7.601962534638925240e-01,1.053143297977911841e+00
6.046243403094528901e-01,7.842573268575593615e-02,5.503157066751870330e-01,4.517038419476471778e-01,7.975385781661959994e-01
3.145631968821200886e-01,7.013425033171910572e-01,4.736887801231295936e-01,6.904235593015312089e-01,6.098310639382513720e-01
1.065607242075313543e+00,6.325993791659008103e-01,5.287743004478622222e-01,1.025792341564546017e+00,7.494331622874186860e-02
7.439633538187606643e-01,4.323288296584945622e-01,5.556253956570976760e-01,4.098721711121970368e-01,9.699147909266454537e-01
6.617012569594414861e-01,6.865189107398739221e-01,5.047843874697898192e-01,8.347098704670079528e-01,5.296389438220661106e-01
4.345794586254018710e-01,6.797704492152674138e-01,1.308799536459587798e-01,2.154992754282447076e-01,5.055828409452085559e-01
-5.217220946963317674e-02,5.521569244133615051e-01,7.496341457916383400e-01,5.904884204295720584e-01,1.016605364422729085e+00
9.905191227436781487e-01,5.996068834110732659e-01,1.019345610702860228e+00,3.973313612697601527e-01,8.566647639676301385e-01
1.006975705572864976e+00,3.694686951085733306e-01,6.617275425873095918e-01,9.638405282859987544e-01,2.686274386433986083e-01
-1.144334076943648131e-02,8.234622318469635438e-01,1.959211547800560060e-01,8.614651532021581071e-01,7.909244560834557403e-01
6.296479661205652834e-01,4.415913794951359939e-01,7.778975785468015269e-01,3.624305521389781792e-01,5.399598200725651553e-01
4.479575602564812853e-02,9.630461764585538376e-01,6.675737824527169240e-01,-1.385059348715244332e-01,6.952291561804475606e-01
6.002379348188837671e-01,7.179161024206476283e-01,3.915395240955708012e-01,6.749710820578782577e-01,6.118837686738405335e-01
5.863582467503167805e-01,7.589035677317984563e-01,3.968176916283389644e-01,3.956690671391919212e-01,4.686940971566082026e-01
8.748499446896056408e-01,5.408413221006846960e-01,2.522131241850329997e-01,1.240282166350786586e+00,4.824304714094307944e-01
7.617161949820969169e-02,5.086386264976106020e-01,7.804268298103781420e-01,6.431328256293902812e-02,1.148738997960744523e+00
6.783909127836210695e-01,5.123002730880642508e-01,8.695842677233360518e-02,4.750929412272041352e-01,5.972613019083530261e-01
1.414143997051531487e+00,5.417983276760989231e-01,2.408197311345076363e-01,1.015304610187367951e+00,3.236791130449833687e-01
9.377563863783522358e-01,8.039024845753235393e-01,4.624547135649391683e-01,2.027258648537454688e-01,5.660570151031936170e-01
1.188374999244891317e+00,4.381352339507306737e-01,8.124615540397197577e-01,9.964913268320483297e-01,5.820483381067819151e-01
5.431618489240958025e-01,5.127144962325095312e-01,6.942276981131626501e-01,4.030799947184567356e-01,-5.339918259730382782e-02
6.665363586426417131e-01,1.058454701331177583e+00,3.667425806844658021e-01,9.073559575213741013e-01,2.991870225753530121e-01
5.637568630599197883e-01,1.023044037909301318e+00,2.459191772062530867e-01,3.353005972254887723e-01,6.311452467351938989e-01
8.824246847021657292e-01,1.069363160107629218e+00,6.283929414947785341e-01,1.877097900160713817e-01,6.457188181210014033e-01
3.204011535278066813e-01,5.434206292512061554e-01,1.137159090817055018e+00,5.419218360467760176e-01,1.658429491196999339e-01
6.496741609175211707e-01,2.913981322728269041e-01,9.460978579869053773e-01,7.426006517421452902e-01,5.988623454766847098e-01
